,Unnamed: 0,path,image_nr,likes,visualizations,date,simp_path,day,year,month,month_n,likes_n,visualizations_n,colors,colors_s
742,742,Behance\465_1.8k_12.7k_78_22 de julho de 2021.jpg,465,1.8k,12.7k,22 de julho de 2021,465_1.8k_12.7k_78_22 de julho de 2021.jpg,22,2021,julho,7,1800,12700,"[[179.11243   156.15515    12.389228 ]
 [240.20268   170.69391   187.58365  ]
 [183.50742     4.9742446  10.472865 ]
 [247.00105   215.52917    17.754091 ]
 [  4.8875713   2.726749    2.3737895]
 [248.472       9.407748   10.711914 ]
 [244.7972    238.77      231.67546  ]
 [ 92.680504   35.158115   13.251021 ]
 [170.58604    78.84486    20.935307 ]
 [164.96089   115.96237   119.65284  ]]","[[0.9749956  0.8639494  0.07309334]
 [0.66370165 0.3702485  0.07554306]
 [0.9743518  0.03687719 0.04199502]
 [0.94187534 0.6689813  0.73574245]
 [0.02006918 0.01110128 0.00939555]
 [0.37151983 0.13649291 0.05285111]
 [0.96013266 0.9357555  0.90581375]
 [0.6469322  0.45369357 0.4688123 ]
 [0.89129597 0.7244147  0.04792789]
 [0.7185887  0.02204672 0.04238002]]"
743,743,Behance\466_1.5k_7.8k_114_21 de julho de 2021.jpg,466,1.5k,7.8k,21 de julho de 2021,466_1.5k_7.8k_114_21 de julho de 2021.jpg,21,2021,julho,7,1500,7800,"[[ 48.780117    12.036049     3.7704446 ]
 [253.64136    254.10875    254.29884   ]
 [  0.6839424    0.60515934   0.5430849 ]
 [ 81.51319     92.89752    101.51599   ]
 [ 27.22753     31.966347    36.01294   ]
 [ 50.637512    58.254433    64.24183   ]
 [121.266      135.19424    144.86531   ]
 [174.52353    188.93365    197.50087   ]
 [ 12.959354     8.301145     8.3484    ]
 [ 85.54767     27.215775     9.492111  ]]","[[0.00264692 0.00234767 0.00210615]
 [0.99453634 0.99640113 0.9971665 ]
 [0.31547698 0.35975105 0.39336798]
 [0.10434286 0.12271152 0.1384263 ]
 [0.19083512 0.04696516 0.01469579]
 [0.6803987  0.73734856 0.7713712 ]
 [0.19601563 0.22554633 0.24879138]
 [0.05032946 0.03166705 0.03162184]
 [0.47013155 0.5242164  0.56184834]
 [0.3341391  0.10633768 0.03711403]]"
744,744,Behance\467_1.3k_12.7k_77_20 de julho de 2021.jpg,467,1.3k,12.7k,20 de julho de 2021,467_1.3k_12.7k_77_20 de julho de 2021.jpg,20,2021,julho,7,1300,12700,"[[ 33.601116   19.845772   13.215011 ]
 [190.06425   142.14575   107.2463   ]
 [ 78.70632    63.29941    50.5663   ]
 [239.39114   220.62509   203.43367  ]
 [111.48019    97.16064    85.64044  ]
 [ 11.172518    3.8759973   2.1475155]
 [220.57782   175.36087   140.26855  ]
 [ 95.56775    80.894104   69.7631   ]
 [127.36724   112.86494   100.83988  ]
 [ 63.166283   45.832455   32.45289  ]]","[[0.36970383 0.31109226 0.26693973]
 [0.9389727  0.8654834  0.7981545 ]
 [0.23988958 0.17102312 0.11896474]
 [0.7474513  0.55930185 0.42223543]
 [0.30461377 0.24440894 0.19428617]
 [0.4980236  0.44098943 0.39396438]
 [0.13021922 0.07649943 0.05094285]
 [0.86606956 0.68971694 0.5525769 ]
 [0.4337298  0.37752557 0.3321851 ]
 [0.04317787 0.01485729 0.00823076]]"
745,745,Behance\468_839_10.4k_42_21 de julho de 2021.jpg,468,839,10.4k,21 de julho de 2021,468_839_10.4k_42_21 de julho de 2021.jpg,21,2021,julho,7,839,10400,"[[229.2809   237.79182  244.57237 ]
 [232.6968   108.35706  135.32968 ]
 [231.3663   152.15108  178.45901 ]
 [205.97142  224.57033  231.94536 ]
 [231.97162  130.85083  157.0544  ]
 [220.88568  206.34908  218.73535 ]
 [227.25645  172.105    199.68248 ]
 [224.3526    80.390785 110.17801 ]
 [172.58917  198.16702  206.04257 ]
 [240.81497   91.38425  118.21634 ]]","[[0.81146175 0.88144755 0.9108337 ]
 [0.91259664 0.4235599  0.5294578 ]
 [0.8915195  0.673377   0.7814067 ]
 [0.88052076 0.3154963  0.4322546 ]
 [0.9078059  0.5916144  0.69468516]
 [0.9006735  0.93360496 0.96001565]
 [0.8658928  0.80788934 0.85653216]
 [0.90986896 0.5084026  0.6112586 ]
 [0.6789023  0.7788657  0.8096624 ]
 [0.94502854 0.35852447 0.46356484]]"
746,746,Behance\469_1.2k_9.7k_67_20 de julho de 2021.jpg,469,1.2k,9.7k,20 de julho de 2021,469_1.2k_9.7k_67_20 de julho de 2021.jpg,20,2021,julho,7,1200,9700,"[[ 23.381567   23.381567   23.380278 ]
 [189.7564    189.7564    189.75835  ]
 [220.21083   220.21083   220.2108   ]
 [ 94.16582    94.16582    94.047386 ]
 [243.05646   243.05646   243.05585  ]
 [144.99564   144.99564   144.9759   ]
 [197.42139   197.42139   197.42227  ]
 [ 27.757826   27.757826   27.756195 ]
 [  3.4319606   3.4319606   3.4141777]
 [183.04865   183.04865   183.04994  ]]","[[0.09397043 0.09397043 0.09396537]
 [0.76050913 0.76050913 0.7605175 ]
 [0.94840586 0.94840586 0.94840336]
 [0.52797157 0.52797157 0.52780974]
 [0.7260871  0.7260871  0.72609115]
 [0.34162334 0.34162334 0.34117648]
 [0.01345867 0.01345867 0.01338893]
 [0.11202988 0.11202988 0.11202319]
 [0.8436755  0.8436755  0.84367514]
 [0.67091054 0.67091054 0.67090344]]"
747,747,Behance\470_1.3k_10k_72_21 de julho de 2021.jpg,470,1.3k,10k,21 de julho de 2021,470_1.3k_10k_72_21 de julho de 2021.jpg,21,2021,julho,7,1300,10000,"[[ 25.88061    29.334911  109.24631  ]
 [248.97054   249.00098   248.90768  ]
 [247.54083    95.94447    43.048634 ]
 [131.32895    59.07973    52.172646 ]
 [248.51498   189.29132   146.9519   ]
 [  4.9586883 183.5844    109.99352  ]
 [167.40242   167.1047    249.39713  ]
 [126.10204   229.97144   179.20447  ]
 [ 75.07404    75.02925   228.36777  ]
 [253.07278   197.67902    70.3854   ]]","[[0.97635555 0.97647184 0.976102  ]
 [0.5150155  0.23168522 0.20459855]
 [0.9924515  0.7752265  0.27596438]
 [0.10149264 0.11503893 0.42841688]
 [0.01944584 0.7199388  0.43134716]
 [0.6564801  0.6553126  0.97802794]
 [0.9745564  0.74223113 0.5761465 ]
 [0.97074836 0.37625283 0.16881818]
 [0.29440802 0.29423237 0.89555985]
 [0.4945178  0.9018488  0.7027626 ]]"
748,748,Behance\471_1.8k_14.2k_97_20 de julho de 2021.jpg,471,1.8k,14.2k,20 de julho de 2021,471_1.8k_14.2k_97_20 de julho de 2021.jpg,20,2021,julho,7,1800,14200,"[[138.10243  105.205444  90.82822 ]
 [189.00468  152.45406  136.88078 ]
 [ 82.70756   42.561     26.6034  ]
 [163.98145  129.3735   115.018036]
 [230.47147  138.53424   61.20159 ]
 [231.38898  177.15671  126.69139 ]
 [ 38.63045   15.387806   8.970323]
 [246.32346  203.20377  161.65558 ]
 [174.86723   83.15429   36.653767]
 [114.42396   65.75915   62.19499 ]]","[[0.6000157  0.46557012 0.40913495]
 [0.15064743 0.05980939 0.03485972]
 [0.91448134 0.70575476 0.5089134 ]
 [0.9049383  0.54493725 0.2412769 ]
 [0.4448961  0.24042669 0.23330083]
 [0.6747187  0.53665864 0.47918355]
 [0.50179243 0.37635058 0.31943047]
 [0.32010388 0.163971   0.10160026]
 [0.6875546  0.3259639  0.1428151 ]
 [0.75968844 0.61318666 0.5494254 ]]"
749,749,Behance\472_1.3k_6.9k_93_21 de julho de 2021.jpg,472,1.3k,6.9k,21 de julho de 2021,472_1.3k_6.9k_93_21 de julho de 2021.jpg,21,2021,julho,7,1300,6900,"[[203.55594  120.87196   72.783165]
 [ 68.962204  80.19322  100.65216 ]
 [242.73834  181.4517   125.114044]
 [158.15065   41.626537  34.16404 ]
 [228.18048   86.41194   36.581352]
 [ 48.225628  31.543848  31.393858]
 [177.71895   91.97013   53.4194  ]
 [104.143486  37.61366   31.183023]
 [151.02905  118.138145 105.74787 ]
 [234.26602  165.04039   86.42182 ]]","[[0.9192804  0.6486658  0.33506328]
 [0.19007534 0.12380329 0.1231482 ]
 [0.62382174 0.16313344 0.13392855]
 [0.9511291  0.7096931  0.48859602]
 [0.41292527 0.1485711  0.12271148]
 [0.7991772  0.47510517 0.28624964]
 [0.27030367 0.3144386  0.39470726]
 [0.59198004 0.4627143  0.41397434]
 [0.6974273  0.3610267  0.20964435]
 [0.8950994  0.33901566 0.14334542]]"
750,750,Behance\473_1k_9.2k_50_20 de agosto de 2020.jpg,473,1k,9.2k,20 de agosto de 2020,473_1k_9.2k_50_20 de agosto de 2020.jpg,20,2020,agosto,8,1000,9200,"[[ 18.300913  17.007887  20.882296]
 [250.89424  250.78456  250.02615 ]
 [249.69585  113.21426  163.24226 ]
 [252.80606  243.23541    8.631328]
 [ 94.55121  191.35991  226.78699 ]
 [  8.2049    37.298798 163.88643 ]
 [252.79642  247.73807  131.44635 ]
 [230.28232  176.35153  196.6382  ]
 [146.95691  103.4708    82.94493 ]
 [177.33627  218.88951  238.30205 ]]","[[0.9823229  0.98417187 0.9810866 ]
 [0.07185793 0.06677955 0.08198673]
 [0.6758961  0.8115213  0.8823725 ]
 [0.9912827  0.9536363  0.03349489]
 [0.03191781 0.14601517 0.6427356 ]
 [0.97882235 0.44606665 0.64131933]
 [0.3648997  0.75099915 0.88998103]
 [0.9762369  0.72203636 0.8166045 ]
 [0.57863444 0.4138449  0.33905083]
 [0.99121445 0.9713643  0.5136211 ]]"
751,751,Behance\474_1.8k_18.3k_105_14 de julho de 2021.jpg,474,1.8k,18.3k,14 de julho de 2021,474_1.8k_18.3k_105_14 de julho de 2021.jpg,14,2021,julho,7,1800,18300,"[[  3.4092891   3.3630114  28.680902 ]
 [216.53932    98.82819   212.67471  ]
 [ 31.741667   43.103527  167.64084  ]
 [ 56.931267  193.15862   246.49644  ]
 [ 13.6442795   9.567226   61.401142 ]
 [229.81989   218.10593   232.86458  ]
 [ 74.29304    91.14501   225.88745  ]
 [140.9616     47.78467   164.99207  ]
 [ 84.71028    27.84866    93.99027  ]
 [  8.514771   19.742254  106.90461  ]]","[[0.05357476 0.03751526 0.24059328]
 [0.5538311  0.18779114 0.6471745 ]
 [0.9012221  0.8556253  0.91332114]
 [0.12461375 0.16892362 0.6572226 ]
 [0.03340892 0.07734273 0.41899198]
 [0.0133472  0.01318232 0.11242291]
 [0.22315447 0.7573452  0.9666517 ]
 [0.33263695 0.10920858 0.3692993 ]
 [0.29139268 0.35726503 0.8856909 ]
 [0.849711   0.3883891  0.83505344]]"
752,752,Behance\475_1.7k_14.6k_85_18 de julho de 2020.jpg,475,1.7k,14.6k,18 de julho de 2020,475_1.7k_14.6k_85_18 de julho de 2020.jpg,18,2020,julho,7,1700,14600,"[[253.96625   254.67442   254.68976  ]
 [109.92993   101.27451    96.06935  ]
 [254.37221    63.53893    63.149433 ]
 [197.15613   233.20879   254.91583  ]
 [253.03592   165.3972    233.88937  ]
 [ 57.17175    77.208496  220.30809  ]
 [ 20.770613   20.29041    20.026112 ]
 [254.03554   197.44273     7.4599724]
 [ 32.03336   181.06703   114.37154  ]
 [162.75354   208.28453   233.6751   ]]","[[0.6384848  0.81830317 0.9179882 ]
 [0.43190575 0.39803195 0.37779945]
 [0.7731656  0.9145415  0.99966323]
 [0.9922987  0.64863306 0.9172499 ]
 [0.99753815 0.24917227 0.24764484]
 [0.22438473 0.30289572 0.86397564]
 [0.99594605 0.9987232  0.99878335]
 [0.08210856 0.08022171 0.07921237]
 [0.9962178  0.77428526 0.02925479]
 [0.12562102 0.7100668  0.44851583]]"
753,753,Behance\476_822_9.9k_69_20 de julho de 2021.jpg,476,822,9.9k,20 de julho de 2021,476_822_9.9k_69_20 de julho de 2021.jpg,20,2021,julho,7,822,9900,"[[ 48.951103  55.16718   68.133446]
 [252.77911  253.51526  253.78592 ]
 [130.27698  134.21701  141.97601 ]
 [ 64.76741   71.719315  84.92734 ]
 [ 14.711514  19.933836  30.626669]
 [172.22755  175.60426  181.91872 ]
 [ 40.865208  47.05264   59.59855 ]
 [ 90.03264   95.70454  106.73571 ]
 [212.79509  215.77997  221.15318 ]
 [ 56.46047   62.889706  75.93862 ]]","[[0.22141363 0.24662404 0.29779336]
 [0.9910541  0.9939685  0.9950857 ]
 [0.16025572 0.18452016 0.2337198 ]
 [0.66248035 0.67570186 0.7008296 ]
 [0.34231094 0.3652224  0.40982914]
 [0.1919651  0.21634188 0.26718998]
 [0.05769224 0.07817192 0.12010458]
 [0.49482897 0.510887   0.54213923]
 [0.25323126 0.2805159  0.33233532]
 [0.8265829  0.83837533 0.8596078 ]]"
754,754,Behance\477_2.1k_15.6k_152_17 de julho de 2021.jpg,477,2.1k,15.6k,17 de julho de 2021,477_2.1k_15.6k_152_17 de julho de 2021.jpg,17,2021,julho,7,2100,15600,"[[245.39288  245.34474  245.3939  ]
 [ 80.01679  219.934    100.0853  ]
 [  8.117626 142.43932  113.67974 ]
 [122.68189  134.31126  138.28491 ]
 [ 32.520084 210.04234  149.31262 ]
 [167.46915  178.48991  178.15552 ]
 [ 54.111908  63.24198   75.49821 ]
 [213.40695  216.9325   215.84627 ]
 [254.58195  254.34297  254.53888 ]
 [ 57.202618 123.53692   96.56513 ]]","[[0.96232754 0.96213895 0.96233124]
 [0.03150475 0.55884355 0.4459619 ]
 [0.48080504 0.5267688  0.54216844]
 [0.31379133 0.8624863  0.39249137]
 [0.12752962 0.8236955  0.5855397 ]
 [0.21255231 0.24782664 0.29611063]
 [0.65767086 0.70033234 0.69927764]
 [0.83729345 0.8511938  0.8468195 ]
 [0.22284824 0.48436788 0.37854135]
 [0.9983607  0.99742347 0.99819165]]"
755,755,Behance\478_1k_11.9k_69_19 de julho de 2021.jpg,478,1k,11.9k,19 de julho de 2021,478_1k_11.9k_69_19 de julho de 2021.jpg,19,2021,julho,7,1000,11900,"[[ 30.625559  42.612526  64.09582 ]
 [206.40538  131.14496   92.72873 ]
 [137.97205  139.35904  142.39052 ]
 [103.321045 103.85554  106.16995 ]
 [ 33.97322   31.070656  32.834927]
 [173.17102  105.24479   73.43656 ]
 [  8.011832   8.022449   8.371414]
 [176.85138  179.80215  184.75198 ]
 [ 74.88482   68.7057    70.22787 ]
 [226.08669  147.64752  107.563   ]]","[[0.8821733  0.5749966  0.41781348]
 [0.12016349 0.16711745 0.2512847 ]
 [0.6747755  0.4089874  0.2854568 ]
 [0.03116614 0.03116973 0.03244299]
 [0.40473163 0.40714395 0.4163673 ]
 [0.54124475 0.54664576 0.5585301 ]
 [0.8027734  0.5091434  0.35962415]
 [0.13202818 0.12107114 0.12813826]
 [0.2926094  0.269113   0.27515608]
 [0.6940036  0.7055521  0.7249356 ]]"
756,756,Behance\479_1.2k_8.6k_45_19 de julho de 2021.jpg,479,1.2k,8.6k,19 de julho de 2021,479_1.2k_8.6k_45_19 de julho de 2021.jpg,19,2021,julho,7,1200,8600,"[[249.65732   119.13208    12.073275 ]
 [174.09499   120.960434  197.23396  ]
 [ 26.642118   83.92619    20.219923 ]
 [119.346     107.18685   133.60359  ]
 [212.0838    120.059784  105.19632  ]
 [161.63544   121.03472   228.84102  ]
 [  5.8597264  78.668655    4.284521 ]
 [199.94423   127.6654    228.66162  ]
 [197.88945   111.97889    14.61166  ]
 [ 70.03266    94.79723    74.474434 ]]","[[0.10462552 0.32915974 0.0794816 ]
 [0.682366   0.47438386 0.7746603 ]
 [0.9800732  0.467169   0.04477748]
 [0.27873957 0.37277317 0.29701442]
 [0.805732   0.47124597 0.47638303]
 [0.784214   0.50067985 0.8968373 ]
 [0.02297932 0.30850452 0.0168021 ]
 [0.4719047  0.42131686 0.52856934]
 [0.85005593 0.45597044 0.151036  ]
 [0.63386446 0.47464597 0.89741576]]"
757,757,Behance\480_909_9.7k_72_19 de julho de 2021.jpg,480,909,9.7k,19 de julho de 2021,480_909_9.7k_72_19 de julho de 2021.jpg,19,2021,julho,7,909,9700,"[[122.23201   122.98602   123.34629  ]
 [ 15.252032   15.2447405  12.899658 ]
 [ 77.24696    76.57329    75.72794  ]
 [161.97655   163.60068   164.27106  ]
 [ 93.150955   93.320724   92.910835 ]
 [ 58.66871    57.495647   56.130455 ]
 [  7.106485    7.152364    6.0617085]
 [139.69675   140.71861   141.39455  ]
 [107.57825   108.13288   108.11736  ]
 [ 36.34866    35.975353   34.225983 ]]","[[0.02786857 0.02804849 0.02377144]
 [0.42369127 0.42586982 0.4258117 ]
 [0.30361453 0.30103692 0.29772013]
 [0.5553513  0.5595976  0.5623916 ]
 [0.36559087 0.3662085  0.36465156]
 [0.14414099 0.14268652 0.13582349]
 [0.05996406 0.05993117 0.05074044]
 [0.48404187 0.48715353 0.48865363]
 [0.641049   0.64745873 0.6500189 ]
 [0.23142557 0.22675303 0.22148208]]"
758,758,Behance\481_403_4.4k_41_17 de julho de 2021.jpg,481,403,4.4k,17 de julho de 2021,481_403_4.4k_41_17 de julho de 2021.jpg,17,2021,julho,7,403,4400,"[[ 46.90079   44.4395    43.498848]
 [254.3927   254.4564   254.39992 ]
 [ 90.627235  87.80183   86.46705 ]
 [175.8043   134.15004  121.94935 ]
 [ 73.0141    71.6159    72.57172 ]
 [121.028114 109.33427  103.82251 ]
 [ 62.12174   58.90044   59.152534]
 [ 23.02365   20.845848  19.73405 ]
 [131.6576    85.72785   78.80076 ]
 [ 95.75112   69.22434   64.680115]]","[[0.45754862 0.4198907  0.4015963 ]
 [0.9976059  0.9978446  0.99761987]
 [0.27994177 0.27393764 0.27783036]
 [0.07944164 0.07085067 0.066457  ]
 [0.23672993 0.22389638 0.22437435]
 [0.5154023  0.33608285 0.30871475]
 [0.6804959  0.5211048  0.47373316]
 [0.37287012 0.26941413 0.25196326]
 [0.17450166 0.16582245 0.1617361 ]
 [0.34719214 0.3366961  0.33229026]]"
759,759,Behance\482_1.1k_7.8k_65_19 de julho de 2021.jpg,482,1.1k,7.8k,19 de julho de 2021,482_1.1k_7.8k_65_19 de julho de 2021.jpg,19,2021,julho,7,1100,7800,"[[230.05707  180.67664   93.69045 ]
 [239.78424  215.46407  174.26459 ]
 [ 47.69539   40.47703   59.80941 ]
 [187.37337  122.84447   71.03931 ]
 [216.76248  183.51285  149.97661 ]
 [144.94164   87.412796  62.641457]
 [177.62021  153.28754  149.40974 ]
 [138.06732  121.88848  142.03194 ]
 [ 90.715775  62.859913  61.534733]
 [253.08444  241.14215  194.7651  ]]","[[0.90406865 0.71117616 0.36873922]
 [0.18990135 0.16045389 0.23411475]
 [0.9928215  0.94638324 0.7642822 ]
 [0.5727331  0.34483743 0.24561833]
 [0.69692785 0.60145116 0.58602744]
 [0.9407457  0.845695   0.68424416]
 [0.73792094 0.4862702  0.2801479 ]
 [0.5418271  0.47828224 0.55707306]
 [0.85014486 0.71980864 0.58839273]
 [0.36097622 0.24882758 0.24234952]]"
760,760,Behance\483_685_8.2k_48_19 de julho de 2021.jpg,483,685,8.2k,19 de julho de 2021,483_685_8.2k_48_19 de julho de 2021.jpg,19,2021,julho,7,685,8200,"[[  0.62210643   0.41591713   0.47380704]
 [209.85643    208.59888    208.75488   ]
 [ 39.887436    36.03617     33.936085  ]
 [107.81927     99.261215    95.354385  ]
 [251.84988    251.49052    251.53464   ]
 [  9.759144     8.186727     8.106236  ]
 [175.01247    167.91696    164.89903   ]
 [ 74.60083     66.2994      62.64447   ]
 [ 25.987778    23.039398    21.52748   ]
 [141.13857    132.11702    128.019     ]]","[[0.00240511 0.00159889 0.00181395]
 [0.9876467  0.9862374  0.9864103 ]
 [0.54851913 0.5130095  0.49691793]
 [0.1502319  0.13592082 0.12806372]
 [0.41455543 0.3813744  0.36618418]
 [0.82194525 0.81690377 0.817507  ]
 [0.09671742 0.08542404 0.0798714 ]
 [0.28484723 0.2523584  0.23817408]
 [0.6837538  0.655578   0.6434587 ]
 [0.0375936  0.03148968 0.03122198]]"
761,761,Behance\484_4k_22.7k_144_19 de julho de 2021.jpg,484,4k,22.7k,19 de julho de 2021,484_4k_22.7k_144_19 de julho de 2021.jpg,19,2021,julho,7,4000,22700,"[[238.2087   132.71114   42.1566  ]
 [ 35.725487  90.865906 107.44753 ]
 [242.36066   24.67951   21.664389]
 [235.8812   185.89049  155.22438 ]
 [ 10.678035   8.67286    9.57639 ]
 [110.21159   48.524117  29.78778 ]
 [183.30505  144.99245  131.4746  ]
 [ 15.11489   48.60883   55.475826]
 [ 72.68856  227.59154   77.40282 ]
 [130.24129  122.03998  113.244934]]","[[0.9504297  0.09677974 0.08495894]
 [0.05921549 0.19062237 0.2175739 ]
 [0.71912783 0.5692617  0.5161154 ]
 [0.14035326 0.3565727  0.42152065]
 [0.9341154  0.52034813 0.1652598 ]
 [0.4312898  0.18934247 0.11621414]
 [0.04169565 0.03398345 0.03756173]
 [0.28505316 0.89251584 0.30354047]
 [0.512942   0.47748685 0.4426126 ]
 [0.92559415 0.7296314  0.609118  ]]"
762,762,Behance\485_783_8.2k_52_16 de julho de 2021.jpg,485,783,8.2k,16 de julho de 2021,485_783_8.2k_52_16 de julho de 2021.jpg,16,2021,julho,7,783,8200,"[[ 60.116207  48.343338  41.93879 ]
 [111.28135   94.71589   97.92907 ]
 [ 17.774523  15.022692   5.811241]
 [ 86.136314  75.29808   77.244064]
 [172.08974  148.05583  165.26096 ]
 [ 57.68175   65.4756    67.320015]
 [214.3636   192.00711  213.89429 ]
 [ 35.078053  44.409115  45.167892]
 [ 34.76426   31.734165  23.883915]
 [139.18831  118.04199  126.16386 ]]","[[0.13660906 0.12749422 0.10008109]
 [0.54850817 0.46548057 0.49837303]
 [0.23654605 0.2598834  0.26709405]
 [0.8415574  0.7539615  0.8397375 ]
 [0.14024746 0.1801612  0.18387951]
 [0.07140775 0.0605347  0.02380919]
 [0.34588706 0.3004509  0.30837446]
 [0.44104165 0.3751529  0.3881195 ]
 [0.23645738 0.1897993  0.16466372]
 [0.6767037  0.5824902  0.6504527 ]]"
763,763,Behance\486_2.8k_15.6k_121_19 de julho de 2021.jpg,486,2.8k,15.6k,19 de julho de 2021,486_2.8k_15.6k_121_19 de julho de 2021.jpg,19,2021,julho,7,2800,15600,"[[ 75.223145  60.582245 159.0402  ]
 [195.13257  136.71873  139.39899 ]
 [123.20474   18.071009  53.50096 ]
 [233.1853   216.52954  237.8768  ]
 [ 26.063303  20.326607  73.71006 ]
 [186.14229   48.231136 106.483025]
 [163.5587   142.88002  215.93819 ]
 [ 44.671864  35.467945 129.89507 ]
 [219.26222  179.741    179.40057 ]
 [116.98303   84.20751  186.55714 ]]","[[0.8597572  0.7047305  0.70359516]
 [0.17506224 0.13902296 0.5092892 ]
 [0.45836616 0.3297416  0.73135525]
 [0.7297646  0.18891744 0.41746143]
 [0.48309502 0.07080221 0.20973596]
 [0.64043564 0.5593897  0.84627193]
 [0.2948256  0.2374495  0.62353903]
 [0.7651789  0.5360086  0.5464748 ]
 [0.10220903 0.07971218 0.28905907]
 [0.9143059  0.8489653  0.9328611 ]]"
764,764,Behance\487_571_6.1k_45_11 de julho de 2021.jpg,487,571,6.1k,11 de julho de 2021,487_571_6.1k_45_11 de julho de 2021.jpg,11,2021,julho,7,571,6100,"[[  1.0447615   3.0267277   2.2917862]
 [170.16284   198.98805   232.7703   ]
 [ 87.342094  105.634674  135.91542  ]
 [190.77235   215.1274    244.93648  ]
 [123.5469    158.66376   193.91605  ]
 [ 23.436367   45.719852   70.98245  ]
 [205.83723   227.01872   251.37144  ]
 [148.52112   180.13219   214.16089  ]
 [108.479294  135.36476   168.83195  ]
 [ 57.737045   78.4265    107.99293  ]]","[[0.00409994 0.01188281 0.00900811]
 [0.693838   0.80211794 0.93165505]
 [0.42807236 0.5435435  0.67815286]
 [0.76448655 0.85573614 0.9681046 ]
 [0.23093885 0.31145948 0.42729473]
 [0.6033209  0.72563285 0.8599235 ]
 [0.4992624  0.6338335  0.7699752 ]
 [0.3492948  0.42015627 0.5391009 ]
 [0.82260144 0.9035579  0.99076414]
 [0.09389549 0.18170948 0.2815774 ]]"
765,765,Behance\488_1.1k_8.4k_59_13 de junho de 2021.jpg,488,1.1k,8.4k,13 de junho de 2021,488_1.1k_8.4k_59_13 de junho de 2021.jpg,13,2021,junho,6,1100,8400,"[[150.74084   94.525856 104.23263 ]
 [236.38571  247.97945  250.04361 ]
 [ 50.794147  20.735306  34.702126]
 [ 79.68404  214.876    222.13113 ]
 [238.43697  125.46759  112.23549 ]
 [ 21.767117 123.85175  145.47906 ]
 [ 76.04062   56.749355  83.14897 ]
 [199.24185  236.07416  240.96191 ]
 [169.79683   60.994602 169.96655 ]
 [ 30.589437 167.18936  182.65103 ]]","[[0.1188381  0.6506507  0.7123846 ]
 [0.8048561  0.93619657 0.95294625]
 [0.3040799  0.23014006 0.33213508]
 [0.19962218 0.08217841 0.13736445]
 [0.63178337 0.3245939  0.49136502]
 [0.27114806 0.8431319  0.86892927]
 [0.93069655 0.97315514 0.9809923 ]
 [0.9382013  0.49191698 0.43927282]
 [0.5338361  0.83660686 0.87639266]
 [0.08405745 0.48563772 0.57050395]]"
